Parameters: 3508562
Epoch	OA (val)	IoU (val)	F1 (val)	R (val)	P (val)
1		0.9863		0.7194		0.8368		0.9285		0.7616
2		0.9898		0.7747		0.8731		0.9306		0.8223
3		0.9924		0.8183		0.9001		0.9048		0.8955
4		0.9925		0.8205		0.9014		0.9033		0.8995
5		0.9940		0.8496		0.9187		0.8935		0.9453
6		0.9931		0.8368		0.9111		0.9300		0.8930
7		0.9934		0.8406		0.9134		0.9198		0.9071
8		0.9928		0.8262		0.9048		0.9064		0.9032
9		0.9938		0.8443		0.9156		0.8908		0.9418
10		0.9940		0.8497		0.9188		0.8927		0.9464
11		0.9942		0.8548		0.9217		0.8999		0.9447
12		0.9936		0.8467		0.9170		0.9279		0.9064
13		0.9932		0.8373		0.9114		0.9182		0.9048
14		0.9943		0.8576		0.9233		0.9122		0.9348
15		0.9930		0.8339		0.9094		0.9234		0.8959
16		0.9951		0.8759		0.9338		0.9140		0.9545
17		0.9945		0.8636		0.9268		0.9257		0.9279
18		0.9940		0.8542		0.9214		0.9295		0.9134
19		0.9944		0.8620		0.9259		0.9168		0.9352
20		0.9949		0.8733		0.9324		0.9251		0.9398
21		0.9951		0.8774		0.9347		0.9213		0.9484
22		0.9915		0.8084		0.8940		0.9442		0.8489
23		0.9946		0.8642		0.9271		0.9146		0.9400
24		0.9946		0.8675		0.9291		0.9375		0.9208
25		0.9948		0.8707		0.9309		0.9178		0.9444
26		0.9929		0.8293		0.9067		0.9140		0.8995
27		0.9944		0.8608		0.9252		0.9172		0.9333
28		0.9942		0.8528		0.9206		0.8891		0.9543
29		0.9944		0.8627		0.9263		0.9288		0.9237
30		0.9950		0.8755		0.9336		0.9274		0.9399
31		0.9944		0.8615		0.9256		0.9270		0.9241
32		0.9945		0.8592		0.9242		0.8927		0.9580
33		0.9952		0.8786		0.9353		0.9147		0.9570
34		0.9939		0.8466		0.9169		0.8935		0.9416
35		0.9952		0.8803		0.9363		0.9252		0.9477
36		0.9951		0.8761		0.9340		0.9116		0.9574
37		0.9948		0.8722		0.9317		0.9370		0.9265
38		0.9951		0.8765		0.9342		0.9159		0.9533
39		0.9950		0.8771		0.9346		0.9422		0.9270
40		0.9933		0.8425		0.9145		0.9497		0.8819
41		0.9946		0.8670		0.9288		0.9316		0.9260
42		0.9949		0.8742		0.9329		0.9371		0.9287
