Parameters: 3508562
Epoch	OA (val)	IoU (val)	F1 (val)	R (val)	P (val)
1		0.9859		0.7290		0.8433		0.9034		0.7907
2		0.9890		0.7706		0.8705		0.8815		0.8597
3		0.9898		0.7869		0.8807		0.8974		0.8647
4		0.9911		0.8081		0.8938		0.8907		0.8970
5		0.9911		0.8076		0.8936		0.8939		0.8932
6		0.9910		0.8065		0.8929		0.8984		0.8875
7		0.9907		0.8051		0.8920		0.9119		0.8730
8		0.9923		0.8294		0.9067		0.8902		0.9239
9		0.9923		0.8301		0.9072		0.8980		0.9166
10		0.9911		0.8079		0.8937		0.8915		0.8960
11		0.9922		0.8280		0.9059		0.8979		0.9141
12		0.9920		0.8234		0.9031		0.8887		0.9181
13		0.9918		0.8219		0.9023		0.9012		0.9034
14		0.9923		0.8277		0.9058		0.8873		0.9250
15		0.9916		0.8198		0.9010		0.9134		0.8889
16		0.9922		0.8261		0.9048		0.8830		0.9277
17		0.9925		0.8344		0.9097		0.9001		0.9195
18		0.9911		0.8030		0.8907		0.8638		0.9194
19		0.9923		0.8295		0.9068		0.8922		0.9219
20		0.9918		0.8203		0.9013		0.8948		0.9078
21		0.9925		0.8333		0.9091		0.8901		0.9288
22		0.9920		0.8215		0.9020		0.8817		0.9232
23		0.9920		0.8255		0.9044		0.8991		0.9099
24		0.9923		0.8333		0.9091		0.9173		0.9010
25		0.9921		0.8289		0.9064		0.9082		0.9047
26		0.9924		0.8343		0.9097		0.9130		0.9063
27		0.9919		0.8210		0.9017		0.8846		0.9194
28		0.9926		0.8367		0.9111		0.9029		0.9194
29		0.9919		0.8271		0.9054		0.9188		0.8923
30		0.9926		0.8365		0.9110		0.9057		0.9163
31		0.9919		0.8275		0.9056		0.9274		0.8848
32		0.9926		0.8368		0.9111		0.8994		0.9232
33		0.9922		0.8257		0.9046		0.8787		0.9320
34		0.9926		0.8375		0.9116		0.9136		0.9096
35		0.9928		0.8404		0.9133		0.9086		0.9180
36		0.9925		0.8314		0.9080		0.8873		0.9297
37		0.9917		0.8218		0.9022		0.9114		0.8932
38		0.9922		0.8245		0.9038		0.8771		0.9322
39		0.9926		0.8357		0.9105		0.8971		0.9244
40		0.9926		0.8338		0.9094		0.8887		0.9310
41		0.9927		0.8381		0.9119		0.8981		0.9261
42		0.9925		0.8321		0.9084		0.8892		0.9284
43		0.9927		0.8375		0.9116		0.9020		0.9213
44		0.9924		0.8334		0.9091		0.9063		0.9119
45		0.9928		0.8383		0.9120		0.8913		0.9338
46		0.9924		0.8351		0.9101		0.9189		0.9016
47		0.9926		0.8335		0.9092		0.8852		0.9345
48		0.9925		0.8347		0.9099		0.9024		0.9175
49		0.9929		0.8425		0.9145		0.9109		0.9182
50		0.9926		0.8349		0.9100		0.8954		0.9251
51		0.9927		0.8384		0.9121		0.8977		0.9269
52		0.9924		0.8312		0.9078		0.8892		0.9272
53		0.9927		0.8370		0.9113		0.8970		0.9260
54		0.9926		0.8340		0.9095		0.8914		0.9284
55		0.9929		0.8442		0.9155		0.9159		0.9152
56		0.9927		0.8407		0.9135		0.9216		0.9054
57		0.9927		0.8376		0.9116		0.9029		0.9205
58		0.9923		0.8330		0.9089		0.9186		0.8994
59		0.9926		0.8355		0.9104		0.8948		0.9265
60		0.9927		0.8381		0.9119		0.8951		0.9294
61		0.9927		0.8397		0.9129		0.9074		0.9184
62		0.9927		0.8379		0.9118		0.9021		0.9217
63		0.9920		0.8281		0.9060		0.9131		0.8989
64		0.9925		0.8347		0.9099		0.9066		0.9132
65		0.9925		0.8352		0.9102		0.8995		0.9211
66		0.9927		0.8398		0.9129		0.9156		0.9103
67		0.9926		0.8363		0.9108		0.9059		0.9158
68		0.9925		0.8361		0.9107		0.9095		0.9120
69		0.9929		0.8435		0.9151		0.9068		0.9236
70		0.9926		0.8342		0.9096		0.8880		0.9323
71		0.9924		0.8324		0.9085		0.9000		0.9172
72		0.9930		0.8438		0.9153		0.9016		0.9294
73		0.9930		0.8444		0.9156		0.9021		0.9296
74		0.9928		0.8407		0.9135		0.9022		0.9250
75		0.9926		0.8371		0.9113		0.9017		0.9211
76		0.9927		0.8374		0.9115		0.8933		0.9305
77		0.9926		0.8374		0.9115		0.9060		0.9171
78		0.9923		0.8299		0.9070		0.8976		0.9167
79		0.9924		0.8346		0.9098		0.9100		0.9097
80		0.9929		0.8424		0.9145		0.9092		0.9198
81		0.9929		0.8433		0.9150		0.9120		0.9180
82		0.9929		0.8414		0.9139		0.8969		0.9315
83		0.9928		0.8416		0.9140		0.9106		0.9174
84		0.9927		0.8382		0.9120		0.8992		0.9251
85		0.9928		0.8408		0.9135		0.9010		0.9264
86		0.9928		0.8422		0.9144		0.9105		0.9183
87		0.9928		0.8398		0.9129		0.9029		0.9231
88		0.9929		0.8403		0.9132		0.8947		0.9325
89		0.9927		0.8397		0.9128		0.9115		0.9142
90		0.9930		0.8434		0.9151		0.9004		0.9302
91		0.9929		0.8438		0.9153		0.9131		0.9174
92		0.9927		0.8409		0.9136		0.9148		0.9124
93		0.9927		0.8393		0.9126		0.9095		0.9157
94		0.9927		0.8376		0.9116		0.9008		0.9227
95		0.9929		0.8433		0.9150		0.9151		0.9148
96		0.9929		0.8426		0.9146		0.9082		0.9211
97		0.9930		0.8438		0.9153		0.8971		0.9342
98		0.9929		0.8409		0.9136		0.8996		0.9280
99		0.9928		0.8427		0.9146		0.9191		0.9102
100		0.9928		0.8431		0.9149		0.9165		0.9133
101		0.9926		0.8344		0.9097		0.8925		0.9276
102		0.9929		0.8409		0.9136		0.8983		0.9293
103		0.9927		0.8362		0.9108		0.8936		0.9287
104		0.9927		0.8381		0.9119		0.9022		0.9218
105		0.9926		0.8377		0.9117		0.9129		0.9105
106		0.9930		0.8447		0.9158		0.9030		0.9290
107		0.9929		0.8413		0.9138		0.9004		0.9277
