Parameters: 3508562
Epoch	OA (val)	IoU (val)	F1 (val)	R (val)	P (val)
223		0.9655		0.6246		0.7690		0.7476		0.7916
224		0.9673		0.6286		0.7719		0.7210		0.8306
225		0.9666		0.6298		0.7729		0.7406		0.8081
226		0.9663		0.6216		0.7667		0.7222		0.8170
227		0.9661		0.6245		0.7688		0.7360		0.8047
228		0.9669		0.6339		0.7760		0.7472		0.8070
229		0.9671		0.6333		0.7755		0.7416		0.8125
230		0.9670		0.6323		0.7747		0.7406		0.8121
231		0.9659		0.6333		0.7755		0.7684		0.7827
232		0.9658		0.6179		0.7638		0.7209		0.8121
233		0.9651		0.6218		0.7668		0.7486		0.7860
234		0.9674		0.6379		0.7789		0.7496		0.8107
235		0.9661		0.6352		0.7769		0.7693		0.7847
236		0.9670		0.6190		0.7647		0.6983		0.8451
237		0.9663		0.6253		0.7694		0.7341		0.8083
238		0.9666		0.6402		0.7806		0.7752		0.7862
239		0.9681		0.6336		0.7757		0.7204		0.8403
240		0.9666		0.6380		0.7790		0.7685		0.7898
241		0.9671		0.6298		0.7729		0.7291		0.8223
242		0.9671		0.6353		0.7770		0.7477		0.8086
243		0.9663		0.6229		0.7677		0.7254		0.8152
244		0.9642		0.6102		0.7579		0.7300		0.7881
245		0.9653		0.6150		0.7616		0.7236		0.8038
246		0.9650		0.6152		0.7618		0.7289		0.7978
247		0.9652		0.6160		0.7624		0.7275		0.8008
248		0.9663		0.6234		0.7680		0.7275		0.8133
249		0.9656		0.6168		0.7630		0.7219		0.8090
250		0.9662		0.6297		0.7728		0.7495		0.7975
251		0.9655		0.6183		0.7641		0.7288		0.8030
252		0.9648		0.6219		0.7669		0.7555		0.7786
253		0.9662		0.6295		0.7726		0.7497		0.7970
254		0.9672		0.6417		0.7818		0.7664		0.7978
255		0.9674		0.6350		0.7768		0.7386		0.8191
256		0.9669		0.6289		0.7722		0.7321		0.8169
257		0.9666		0.6326		0.7750		0.7503		0.8013
258		0.9675		0.6347		0.7765		0.7358		0.8220
259		0.9660		0.6274		0.7711		0.7473		0.7964
260		0.9664		0.6274		0.7710		0.7373		0.8081
261		0.9677		0.6396		0.7802		0.7485		0.8146
262		0.9672		0.6316		0.7742		0.7337		0.8194
263		0.9656		0.6297		0.7728		0.7627		0.7830
264		0.9655		0.6076		0.7559		0.6961		0.8269
265		0.9660		0.6208		0.7661		0.7251		0.8120
266		0.9667		0.6242		0.7686		0.7214		0.8224
267		0.9673		0.6403		0.7807		0.7602		0.8024
268		0.9666		0.6303		0.7732		0.7436		0.8053
269		0.9664		0.6304		0.7733		0.7485		0.7999
270		0.9676		0.6327		0.7751		0.7277		0.8290
271		0.9669		0.6262		0.7701		0.7221		0.8250
272		0.9677		0.6378		0.7789		0.7411		0.8206
273		0.9678		0.6520		0.7894		0.7866		0.7922
274		0.9680		0.6430		0.7827		0.7512		0.8169
275		0.9691		0.6512		0.7887		0.7512		0.8302
276		0.9665		0.6375		0.7786		0.7686		0.7889
277		0.9644		0.5999		0.7499		0.6958		0.8132
278		0.9660		0.6264		0.7703		0.7432		0.7993
279		0.9677		0.6460		0.7849		0.7678		0.8028
280		0.9674		0.6404		0.7808		0.7580		0.8049
281		0.9653		0.6278		0.7714		0.7639		0.7790
282		0.9682		0.6498		0.7877		0.7698		0.8065
283		0.9671		0.6330		0.7753		0.7396		0.8146
284		0.9659		0.6206		0.7659		0.7277		0.8083
285		0.9661		0.6325		0.7749		0.7600		0.7903
286		0.9665		0.6262		0.7701		0.7328		0.8115
287		0.9670		0.6314		0.7741		0.7368		0.8154
288		0.9675		0.6374		0.7785		0.7443		0.8161
289		0.9682		0.6362		0.7776		0.7243		0.8395
290		0.9694		0.6545		0.7912		0.7562		0.8296
291		0.9690		0.6459		0.7849		0.7364		0.8401
292		0.9671		0.6369		0.7782		0.7517		0.8066
293		0.9664		0.6246		0.7689		0.7291		0.8133
294		0.9663		0.6337		0.7758		0.7602		0.7921
295		0.9668		0.6276		0.7712		0.7292		0.8182
296		0.9671		0.6353		0.7770		0.7479		0.8085
297		0.9681		0.6452		0.7843		0.7554		0.8156
298		0.9662		0.6346		0.7765		0.7651		0.7881
299		0.9662		0.6300		0.7730		0.7493		0.7982
300		0.9668		0.6300		0.7730		0.7362		0.8137
301		0.9669		0.6300		0.7730		0.7340		0.8164
302		0.9675		0.6399		0.7804		0.7520		0.8110
303		0.9673		0.6328		0.7751		0.7354		0.8193
304		0.9667		0.6353		0.7770		0.7562		0.7990
305		0.9664		0.6278		0.7713		0.7394		0.8061
306		0.9680		0.6433		0.7830		0.7515		0.8171
307		0.9657		0.6174		0.7634		0.7226		0.8092
308		0.9662		0.6247		0.7690		0.7338		0.8078
309		0.9671		0.6278		0.7713		0.7236		0.8257
310		0.9656		0.6294		0.7726		0.7608		0.7847
311		0.9657		0.6167		0.7629		0.7202		0.8110
312		0.9670		0.6299		0.7729		0.7335		0.8169
313		0.9650		0.6182		0.7640		0.7389		0.7909
314		0.9669		0.6388		0.7796		0.7638		0.7961
315		0.9680		0.6456		0.7847		0.7610		0.8098
316		0.9670		0.6439		0.7834		0.7790		0.7878
317		0.9663		0.6342		0.7762		0.7626		0.7902
318		0.9665		0.6412		0.7814		0.7802		0.7825
319		0.9679		0.6394		0.7800		0.7410		0.8234
320		0.9674		0.6422		0.7821		0.7626		0.8026
321		0.9665		0.6341		0.7761		0.7573		0.7959
322		0.9670		0.6457		0.7847		0.7840		0.7854
323		0.9667		0.6338		0.7759		0.7525		0.8007
324		0.9671		0.6308		0.7736		0.7339		0.8178
325		0.9658		0.6286		0.7719		0.7551		0.7896
326		0.9651		0.6177		0.7637		0.7348		0.7950
327		0.9663		0.6321		0.7746		0.7549		0.7953
328		0.9668		0.6370		0.7782		0.7596		0.7979
329		0.9652		0.6235		0.7681		0.7522		0.7847
330		0.9659		0.6356		0.7772		0.7764		0.7781
331		0.9650		0.6285		0.7719		0.7717		0.7721
332		0.9658		0.6369		0.7782		0.7813		0.7751
333		0.9656		0.6349		0.7766		0.7802		0.7732
334		0.9637		0.6149		0.7615		0.7557		0.7674
335		0.9647		0.6157		0.7621		0.7374		0.7886
336		0.9647		0.6205		0.7658		0.7525		0.7796
337		0.9650		0.6190		0.7647		0.7419		0.7889
338		0.9652		0.6206		0.7659		0.7433		0.7900
339		0.9658		0.6222		0.7671		0.7351		0.8021
340		0.9638		0.6180		0.7639		0.7646		0.7632
341		0.9657		0.6291		0.7723		0.7577		0.7874
342		0.9645		0.6240		0.7685		0.7677		0.7692
343		0.9664		0.6310		0.7737		0.7493		0.7999
344		0.9659		0.6280		0.7715		0.7497		0.7945
345		0.9667		0.6311		0.7738		0.7430		0.8073
346		0.9652		0.6211		0.7663		0.7432		0.7909
347		0.9658		0.6222		0.7671		0.7350		0.8022
348		0.9667		0.6282		0.7717		0.7343		0.8131
349		0.9663		0.6318		0.7743		0.7533		0.7966
350		0.9669		0.6364		0.7778		0.7552		0.8018
351		0.9674		0.6355		0.7771		0.7418		0.8160
352		0.9669		0.6361		0.7776		0.7535		0.8033
353		0.9664		0.6392		0.7799		0.7761		0.7838
354		0.9661		0.6306		0.7734		0.7544		0.7934
355		0.9660		0.6276		0.7712		0.7484		0.7955
356		0.9658		0.6256		0.7697		0.7456		0.7954
357		0.9654		0.6245		0.7689		0.7500		0.7887
358		0.9656		0.6297		0.7728		0.7633		0.7825
359		0.9665		0.6375		0.7786		0.7681		0.7893
360		0.9661		0.6264		0.7703		0.7417		0.8012
361		0.9671		0.6283		0.7717		0.7242		0.8259
362		0.9656		0.6355		0.7772		0.7823		0.7721
363		0.9684		0.6504		0.7882		0.7659		0.8118
364		0.9668		0.6404		0.7808		0.7714		0.7904
365		0.9667		0.6442		0.7836		0.7872		0.7801
366		0.9660		0.6287		0.7720		0.7513		0.7939
367		0.9664		0.6328		0.7751		0.7558		0.7955
368		0.9653		0.6325		0.7749		0.7780		0.7718
369		0.9660		0.6303		0.7732		0.7564		0.7908
370		0.9665		0.6313		0.7740		0.7488		0.8009
371		0.9669		0.6294		0.7725		0.7326		0.8170
372		0.9675		0.6430		0.7827		0.7632		0.8033
373		0.9663		0.6392		0.7799		0.7783		0.7814
374		0.9665		0.6355		0.7772		0.7628		0.7921
375		0.9659		0.6242		0.7686		0.7388		0.8010
376		0.9663		0.6276		0.7712		0.7413		0.8035
377		0.9662		0.6262		0.7701		0.7392		0.8037
378		0.9669		0.6307		0.7735		0.7363		0.8147
379		0.9661		0.6296		0.7727		0.7516		0.7950
380		0.9667		0.6299		0.7729		0.7395		0.8095
381		0.9660		0.6185		0.7643		0.7197		0.8147
382		0.9665		0.6293		0.7725		0.7407		0.8072
383		0.9663		0.6316		0.7742		0.7533		0.7963
384		0.9667		0.6322		0.7747		0.7463		0.8053
